Mcat Name,Subcat name,PC_ITEM_ID,PC_ITEM_FOB_PRICE,PC_ITEM_MOQ_UNIT_TYPE
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4208,80000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4209,850000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4210,250000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4211,250000,Piece
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4212,950000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4213,555,Kilogram
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4214,380000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4215,500000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4216,500000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4217,2,Kilogram
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4218,16000,Piece
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4219,27000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4220,20000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4221,250000,Piece
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4222,350000,Piece
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4223,250000,Set
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4224,250000,Sheet
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4225,630000,1 Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4226,600000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4227,615000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4228,2000000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4229,3500000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4230,625000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4231,6500000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4232,4000000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4233,2000000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4234,950000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4235,350000,Unit
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4236,300000,Set
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4237,160000,Piece
Wire Drawing Machines,"Wire Making, Wire Drawing & Cabling Machines & Equipment",4238,185000,Piece
Bag Filling Machine,Filling Machines and Bottling Plants,4239,185000,Piece
Bag Filling Machine,Filling Machines and Bottling Plants,4240,300000,Number
Bag Filling Machine,Filling Machines and Bottling Plants,4241,1250000,Piece
Bag Filling Machine,Filling Machines and Bottling Plants,4242,395000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4243,5.9,Number
Bag Filling Machine,Filling Machines and Bottling Plants,4244,380000,Piece
Bag Filling Machine,Filling Machines and Bottling Plants,4245,300000,Piece
Bag Filling Machine,Filling Machines and Bottling Plants,4246,150000,Piece
Bag Filling Machine,Filling Machines and Bottling Plants,4247,380000,Piece
Bag Filling Machine,Filling Machines and Bottling Plants,4248,300000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4249,375000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4250,200000,Piece
Bag Filling Machine,Filling Machines and Bottling Plants,4251,375000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4252,375000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4253,325000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4254,375000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4255,375000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4256,325000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4257,325000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4258,350000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4259,350000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4260,350000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4261,350000,Unit
Bag Filling Machine,Filling Machines and Bottling Plants,4262,4.9,Unit
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4263,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4264,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4265,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4266,139985,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4267,4500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4268,75000,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4269,4900,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4270,75000,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4271,4900,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4272,4900,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4273,3200,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4274,5500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4275,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4276,11500,Box
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4277,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4278,4648,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4279,6500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4280,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4281,89996,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4282,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4283,1,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4284,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4285,4900,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4286,685,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4287,11000,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4288,2000,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4289,85000,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4290,15900,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4291,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4292,39116.55,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4293,610,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4294,2575,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4295,2115,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4296,1900,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4297,2779,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4298,479,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4299,6200,Unit
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4300,7000,Unit
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4301,7500,Unit
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4302,70999,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4303,12999,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4304,16500,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4305,15900,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4306,15900,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4307,15900,Piece
Coffee Makers,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4308,15900,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4309,1,Set
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4310,550,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4311,5600,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4312,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4313,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4314,350,Unit
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4315,375,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4316,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4317,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4318,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4319,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4320,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4321,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4322,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4323,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4324,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4325,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4326,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4327,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4328,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4329,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4330,702,Piece(s)
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4331,650,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4332,285,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4333,25,Unit
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4334,320,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4335,270,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4336,450,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4337,750,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4338,336,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4339,790,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4340,2200,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4341,590,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4342,498,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4343,498,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4344,1032,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4345,350,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4346,400,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4347,250,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4348,300,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4349,180,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4350,350,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4351,180,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4352,240,Unit
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4353,190,Unit
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4354,425,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4355,290,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4356,325,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4357,525,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4358,265,Unit
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4359,2000,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4360,280,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4361,1350,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4362,350,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4363,290,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4364,350,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4365,430,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4366,45,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4367,425,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4368,425,Piece
Electric Irons,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",4369,390,Piece
